0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.0,0.5082192,0.0,0.6544521,0.7616438,0.5,0.0,0.53466666,0.5426667,0.0,0.50001043,0.0,0.0,0.0,0.50017995,0.50001043,0.0,0.0,0.0,0.50017995
0.5,0.5,0.0,0.0,0.5931507,0.26923078,0.0,0.0,0.532,0.54933333,0.5000523,0.0,0.0,0.5002378,0.5000078,0.5000523,0.0,0.0,0.5002378,0.5000078
0.0,0.5,0.5,0.510274,0.0,1.0,0.0,0.52933335,0.0,0.8213333,0.5000789,0.0,0.5169605,0.53429955,0.0,0.5000789,0.0,0.5169605,0.53429955,0.5074815
0.0,0.5,0.0,0.0,0.5958904,0.26923078,0.0,0.0,0.532,0.55,0.5000371,0.0,0.0,0.5002171,0.5000165,0.5000371,0.0,0.0,0.5002171,0.5000165
1.0,0.0,0.0,0.0,0.7013699,0.5,0.0,0.0,0.54066664,0.0,0.50001687,0.5000486,0.0,0.0,0.5001802,0.50001687,0.5000486,0.0,0.0,0.5001802
0.5,0.5,0.0,0.0,0.52328765,0.26923078,0.52666664,0.0,0.64933336,0.778,0.0,0.5002453,0.0,0.0,0.5015259,0.0,0.5002453,0.0,0.0,0.5015259
0.5,0.0,0.0,0.0,0.5561644,0.26923078,0.5286667,0.0,0.0,0.95266664,0.0,0.50006545,0.0,0.5065806,0.0,0.0,0.50006545,0.0,0.0,0.0
1.0,0.5082192,0.0,0.647774,0.7013699,0.5,0.0,0.53466666,0.5426667,0.0,0.5000189,0.50005823,0.0,0.0,0.5001793,0.5000189,0.50005823,0.0,0.0,0.5001793
0.0,0.0,0.5,0.50547945,0.0,0.26923078,0.52666664,0.52666664,0.528,0.532,0.5000047,0.0,0.50020146,0.0,0.50039995,0.5000047,0.0,0.50020146,0.0,0.50039995
0.5,0.5035959,0.0,0.7761986,0.0,0.26923078,0.52666664,0.0,0.56116664,0.0,0.0,0.5000499,0.5011087,0.0,0.0,0.0,0.5000499,0.5011087,0.0,0.0
0.0,0.5,0.0,0.0,0.50547945,0.26923078,0.52666664,0.0,0.0,0.0,0.0,0.5000888,0.0,0.0,0.0,0.0,0.5000888,0.0,0.0,0.0
0.5,0.0,0.509589,0.5260274,0.44520545,0.26923078,0.52666664,0.0,0.0,0.0,0.0,0.50005877,0.0,0.5032546,0.0,0.0,0.50005877,0.0,0.5032546,0.50024575
0.0,0.5,0.0,0.0,0.53561646,1.0,0.52666664,0.532,0.53816664,0.5913333,0.50002295,0.0,0.50285304,0.0,0.5011171,0.50002295,0.0,0.50285304,0.0,0.5011171
0.5,0.5,1.0,0.5,0.5,1.0,0.52666664,0.0,0.0,0.0,0.0,0.5000327,0.50006354,0.0,0.0,0.0,0.5000327,0.50006354,0.0,0.0
0.0,0.5,0.0,0.0,0.50547945,0.26923078,0.52666664,0.0,0.0,0.0,0.0,0.5000888,0.0,0.0,0.0,0.0,0.5000888,0.0,0.0,0.0
0.5,0.5,0.0,0.0,0.5664384,0.26923078,0.538,0.0,0.55466664,0.95266664,0.0,0.5000829,0.0,0.0,0.5021281,0.0,0.5000829,0.0,0.0,0.5021281
1.0,0.5082192,0.0,0.6075342,0.7410959,0.5,0.0,0.0,0.5426667,0.0,0.50001216,0.50005716,0.0,0.0,0.5001813,0.50001216,0.50005716,0.0,0.0,0.5001813
0.5,0.86712325,0.86712325,0.0,0.0,0.26923078,0.0,0.52666664,0.52666664,0.0,0.0,0.5000019,0.5000018,0.500005,0.0,0.0,0.5000019,0.5000018,0.500005,0.0
0.5,0.0,0.5,0.0,0.0,0.26923078,0.0,0.5,1.0,0.5,0.50000066,0.5000923,0.5010136,0.50316656,0.5040074,0.50000066,0.5000923,0.5010136,0.50316656,0.5040074
0.5,0.5,0.0,0.0,0.5958904,0.26923078,0.0,0.0,0.532,0.54933333,0.5000519,0.0,0.0,0.50021434,0.50000644,0.5000519,0.0,0.0,0.50021434,0.50000644
0.0,0.5,0.0,0.0,0.5965753,0.26923078,0.0,0.0,0.532,0.55,0.5000546,0.0,0.0,0.5002175,0.5000068,0.5000546,0.0,0.0,0.5002175,0.5000068
0.5,0.0,0.90273976,1.0,1.0,0.26923078,0.52666664,0.0,0.0,0.5913333,0.0,0.5000883,0.0,0.5006806,0.0,0.0,0.5000883,0.0,0.5006806,0.0
0.5,0.0,0.5109589,0.6544521,0.82054794,1.0,0.0,0.53466666,0.0,0.0,0.5000081,0.0,0.0,0.0,0.5001814,0.5000081,0.0,0.0,0.0,0.5001814
1.0,0.5082192,0.5082192,0.6075342,0.8184931,0.5,0.0,0.53466666,0.5426667,0.0,0.5000381,0.0,0.0,0.0,0.50018126,0.5000381,0.0,0.0,0.0,0.50018126
0.0,0.0,0.5,0.5068493,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5032098,0.5014069,0.0,0.0,0.0,0.5032098,0.5014069,0.0
1.0,0.5082192,0.51369864,0.6089041,0.809589,0.5,0.0,0.53466666,0.5426667,0.0,0.5000216,0.0,0.0,0.0,0.5001791,0.5000216,0.0,0.0,0.0,0.5001791
0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.44666666,1.0,0.0,0.0,0.5000537,0.50209635,0.0,0.0,0.0,0.5000537,0.50209635,0.0
0.0,0.5,0.0,0.0,0.5965753,0.26923078,0.0,0.0,0.532,0.55,0.5000526,0.0,0.0,0.5002202,0.5000067,0.5000526,0.0,0.0,0.5002202,0.5000067
0.5,0.0,0.86712325,0.86712325,0.86712325,0.26923078,0.52666664,0.0,0.0,0.65466666,0.0,0.5000145,0.0,0.0,0.50653684,0.0,0.5000145,0.0,0.0,0.50653684
0.5,0.5082192,0.0,0.6544521,0.8082192,1.0,0.0,0.53466666,0.5426667,0.0,0.5000084,0.0,0.0,0.0,0.5001816,0.5000084,0.0,0.0,0.0,0.5001816
0.5,0.5,0.5,0.0,0.0,0.26923078,0.0,0.31266665,1.0,0.5,0.500032,0.50008506,0.50012165,0.50554574,0.50033593,0.500032,0.50008506,0.50012165,0.50554574,0.50033593
0.5,0.3849315,1.0,1.0,0.44520545,1.0,0.52666664,0.52666664,0.0,0.0,0.0,0.5000035,0.5000176,0.0,0.0,0.0,0.5000035,0.5000176,0.0,0.0
0.5,0.0,0.5178082,0.0,0.44520545,0.26923078,0.52666664,0.0,0.0,0.57533336,0.0,0.50008535,0.0,0.50469047,0.0,0.0,0.50008535,0.0,0.50469047,0.0
0.5,0.0,0.90273976,0.5,0.5,1.0,0.52666664,0.0,0.0,0.0,0.0,0.5001092,0.0,0.0,0.0,0.0,0.5001092,0.5042898,0.0,0.0
0.5,0.5,0.0,0.0,0.5931507,0.26923078,0.0,0.0,0.532,0.54933333,0.5000489,0.0,0.0,0.5002352,0.50000757,0.5000489,0.0,0.0,0.5002352,0.50000757
0.0,0.5,0.0,0.0,0.5965753,0.26923078,0.0,0.0,0.532,0.55,0.5000533,0.0,0.0,0.5002182,0.5000067,0.5000533,0.0,0.0,0.5002182,0.5000067
0.0,0.0,0.5,0.5027397,0.5869863,0.26923078,0.0,0.52666664,0.5273333,0.52933335,0.5000094,0.0,0.5001248,0.0,0.50035447,0.5000094,0.0,0.5001248,0.0,0.50035447
0.0,0.5,0.0,0.0,0.5965753,0.26923078,0.0,0.0,0.532,0.55,0.5000536,0.0,0.0,0.500221,0.5000066,0.5000536,0.0,0.0,0.500221,0.5000066
0.5,0.0,0.0,0.50342464,0.50547945,0.26923078,0.52666664,0.52666664,0.528,0.532,0.50000066,0.0,0.501942,0.0,0.50003004,0.50000066,0.0,0.501942,0.0,0.50003004
0.5,0.5,0.0,0.0,0.5931507,0.26923078,0.0,0.0,0.532,0.54933333,0.5000489,0.0,0.0,0.5002352,0.50000757,0.5000489,0.0,0.0,0.5002352,0.50000757
0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.528,0.5938333,0.0,0.50000167,0.0,0.0,0.0,0.50040525,0.50000167,0.0,0.0,0.0,0.50040525
0.0,0.5,0.0,0.0,0.5965753,0.26923078,0.0,0.0,0.532,0.55,0.5000526,0.0,0.0,0.50021994,0.5000068,0.5000526,0.0,0.0,0.50021994,0.5000068
0.5,0.5,0.0,0.0,0.5952055,0.26923078,0.0,0.0,0.532,0.54933333,0.5000529,0.0,0.0,0.5002208,0.50000685,0.5000529,0.0,0.0,0.5002208,0.50000685
0.0,0.5,0.0,0.0,0.0,1.0,0.52666664,0.0,0.0,0.0,0.0,0.5000295,0.0,0.0,0.0,0.0,0.5000295,0.0,0.0,0.0
0.0,0.0,0.5,0.50753427,0.510274,1.0,0.0,0.539,0.0,1.0,0.5000779,0.0,0.5345123,0.50649416,0.0,0.5000779,0.0,0.5345123,0.50649416,0.0
0.5,0.0,0.0,0.8041096,0.0,0.26923078,0.52666664,0.0,0.56233335,0.66066664,0.5000118,0.5000542,0.0,0.51506263,0.50660425,0.0,0.5000542,0.0,0.51506263,0.50660425
0.0,0.5,0.0,0.0,0.0,0.26923078,0.0,0.0,0.0,0.0,0.50000066,0.5000743,0.0,0.0,0.0,0.50000066,0.5000743,0.0,0.0,0.0
0.5,0.86712325,0.86712325,0.0,0.0,0.26923078,0.0,0.52666664,0.52666664,0.0,0.0,0.5000043,0.5000733,0.500252,0.0,0.0,0.5000043,0.5000733,0.500252,0.0
0.5,0.0,0.5,0.50547945,0.67739725,0.26923078,0.0,0.52666664,0.52933335,0.0,0.0,0.0,0.5002917,0.5021634,0.5007913,0.0,0.0,0.5002917,0.5021634,0.5007913
0.0,0.0,0.5,0.50753427,0.0,1.0,0.0,0.0,0.0,1.0,0.50009173,0.0,0.0,0.5011209,0.0,0.50009173,0.0,0.0,0.5011209,0.0
0.5,0.5,1.0,0.5,0.5,1.0,0.52666664,0.0,0.0,0.0,0.0,0.500033,0.50006354,0.0,0.0,0.0,0.500033,0.50006354,0.0,0.0
0.0,0.5,0.0,0.0,0.0,1.0,0.52666664,0.0,0.0,0.0,0.0,0.5000499,0.0,0.0,0.0,0.0,0.5000499,0.0,0.0,0.0
0.5,0.0,0.0,0.50342464,0.6020548,1.0,0.528,0.70966667,0.34683335,0.5,0.50000876,0.5001081,0.50307703,0.5221689,0.50603974,0.50000876,0.5001081,0.50307703,0.5221689,0.50603974
1.0,0.5082192,0.0,0.0,0.7013699,0.5,0.0,0.0,0.5426667,0.0,0.5000165,0.5000309,0.0,0.0,0.500181,0.5000165,0.5000309,0.0,0.0,0.500181
0.5,0.056164384,0.5,0.5,0.5,1.0,0.52666664,0.0,0.0,0.0,0.0,0.5000389,0.0,0.0,0.0,0.0,0.5000389,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.5965753,0.26923078,0.0,0.0,0.532,0.55,0.5000546,0.0,0.0,0.50021935,0.5000067,0.5000546,0.0,0.0,0.50021935,0.5000067
0.0,0.5020548,0.0,0.0,0.54246575,1.0,0.0,0.0,0.0,0.010666668,0.5000839,0.5001272,0.0,0.0,0.500055,0.5000839,0.5001272,0.0,0.0,0.500055
0.0,0.0,0.0,0.86712325,0.86712325,1.0,0.52666664,0.0,0.0,0.0,0.0,0.5001108,0.0,0.0,0.0,0.0,0.5001108,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.5965753,0.26923078,0.0,0.0,0.532,0.55,0.5000526,0.0,0.0,0.5002251,0.5000069,0.5000526,0.0,0.0,0.5002251,0.5000069
0.0,0.5,0.0,0.0,0.0,0.26923078,0.0,0.0,0.0,0.0,0.50000066,0.5000743,0.0,0.0,0.0,0.50000066,0.5000743,0.0,0.0,0.0
0.0,0.5,0.0,0.5,0.0,1.0,0.884,0.884,0.0,0.0,0.0,0.0,0.50010115,0.0,0.50401986,0.0,0.0,0.50010115,0.0,0.50401986
0.5,0.0,0.0,0.0,0.569863,1.0,0.5326667,0.0,0.0,1.0,0.0,0.5001508,0.0,0.50649923,0.0,0.0,0.5001508,0.0,0.50649923,0.0
1.0,0.5082192,0.0,0.64931506,0.7013699,0.5,0.0,0.53466666,0.5426667,0.0,0.50000066,0.5000486,0.0,0.0,0.50018024,0.50000066,0.5000486,0.0,0.0,0.50018024
0.0,0.5,0.0,0.0,0.5965753,0.26923078,0.0,0.0,0.532,0.55,0.5000546,0.0,0.0,0.50021935,0.5000067,0.5000546,0.0,0.0,0.50021935,0.5000067
0.0,0.5,0.0,0.51369864,0.0,1.0,0.0,0.52933335,0.6268333,0.0,0.50007284,0.0,0.500191,0.0,0.0,0.50007284,0.0,0.500191,0.0,0.0
0.0,0.0,0.5,0.50753427,0.0,1.0,0.0,0.0,0.0,1.0,0.5000995,0.0,0.0,0.5011209,0.0,0.5000995,0.0,0.0,0.5011209,0.0
0.5,0.0,0.50547945,0.0,0.5561644,1.0,0.52666664,0.0,0.0,0.95266664,0.0,0.5000945,0.0,0.5065813,0.0,0.0,0.5000945,0.0,0.5065813,0.0
0.5,0.0,0.0,0.0,1.0,0.26923078,0.528,0.0,0.0,0.58,0.0,0.50003433,0.0,0.5063552,0.0,0.0,0.50003433,0.0,0.5063552,0.0
0.0,0.0,0.5,0.50753427,0.510274,1.0,0.0,0.539,0.0,1.0,0.0,0.0,0.53301,0.50632733,0.0,0.0,0.0,0.53301,0.50632733,0.0
0.5,0.5,1.0,0.5,0.5,1.0,0.52666664,0.0,0.0,0.0,0.0,0.5000389,0.50003433,0.0,0.0,0.0,0.5000389,0.50003433,0.0,0.0
0.0,0.5,0.0,0.0,0.0,1.0,0.52666664,0.532,0.162,1.0,0.500001,0.0,0.0,0.0,0.0,0.500001,0.0,0.0,0.0,0.0
0.5,0.5,0.0,0.0,0.5664384,0.26923078,0.536,0.0,0.0,0.010666668,0.50007856,0.5001401,0.0,0.0,0.5024955,0.50007856,0.5001401,0.0,0.0,0.5024955
0.0,0.0,0.5,0.50753427,0.510274,1.0,0.0,0.539,0.0,1.0,0.500176,0.0,0.53437346,0.5065465,0.0,0.500176,0.0,0.53437346,0.5065465,0.0
0.5,0.5,0.0,0.0,0.5965753,0.26923078,0.0,0.0,0.532,0.54933333,0.5000546,0.0,0.0,0.5002177,0.5000068,0.5000546,0.0,0.0,0.5002177,0.5000068
0.5,0.0,0.86712325,0.86712325,0.86712325,0.26923078,0.52666664,0.0,0.0,0.65466666,0.0,0.5000145,0.0,0.0,0.50653684,0.0,0.5000145,0.0,0.0,0.50653684
0.0,0.5,0.0,0.5020548,0.0,1.0,0.0,0.528,0.0,0.0,0.50000167,0.0,0.0,0.0,0.50013834,0.50000167,0.0,0.0,0.0,0.50013834
0.5,0.5,1.0,0.5,0.5,1.0,0.52666664,0.0,0.0,0.0,0.0,0.500033,0.50006574,0.0,0.0,0.0,0.500033,0.50006574,0.0,0.0
0.0,0.5,0.0,0.0,0.53561646,1.0,0.52666664,0.532,0.53816664,0.5913333,0.50002295,0.0,0.50285304,0.0,0.5011171,0.50002295,0.0,0.50285304,0.0,0.5011171
0.0,0.5,0.0,0.0,0.5965753,0.26923078,0.0,0.0,0.532,0.55,0.5000526,0.0,0.0,0.5002202,0.5000067,0.5000526,0.0,0.0,0.5002202,0.5000067
1.0,0.5082192,0.0,0.0,0.7013699,0.5,0.0,0.0,0.5426667,0.0,0.50000066,0.50004643,0.0,0.0,0.50018096,0.50000066,0.50004643,0.0,0.0,0.50018096
0.5,0.5,0.0,0.0,0.5931507,0.26923078,0.0,0.0,0.532,0.54933333,0.5000489,0.0,0.0,0.50023395,0.5000075,0.5000489,0.0,0.0,0.50023395,0.5000075
0.5,0.5082192,0.0,0.6544521,1.0,1.0,0.0,0.53466666,0.5426667,0.0,0.5000037,0.0,0.50006706,0.0,0.5001796,0.5000037,0.0,0.50006706,0.0,0.5001796
0.0,0.5,0.0,0.0,0.510274,0.26923078,0.5323333,0.0,0.55733335,0.95266664,0.500001,0.5000829,0.0,0.0,0.5059411,0.500001,0.5000829,0.0,0.0,0.5059411
0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.5000064,0.0,0.50008935,0.5011041,0.0,0.5000064,0.0,0.50008935,0.5011041,0.50322485
0.0,0.5,0.0,0.0,0.5965753,0.26923078,0.0,0.0,0.532,0.55,0.5000543,0.0,0.0,0.50022274,0.5000067,0.5000543,0.0,0.0,0.50022274,0.5000067
0.5,0.0,0.0,0.0,0.54246575,1.0,0.52666664,0.0,0.0,0.95266664,0.0,0.5000899,0.0,0.50658685,0.0,0.0,0.5000899,0.0,0.50658685,0.0
0.5,0.5,0.0,0.0,0.5931507,0.26923078,0.0,0.0,0.532,0.54933333,0.5000509,0.0,0.0,0.5002332,0.5000084,0.5000509,0.0,0.0,0.5002332,0.5000084
0.5,0.0,0.5,0.50410956,0.0,0.26923078,0.0,0.0,0.5286667,0.0,0.50005865,0.50022274,0.0,0.0,0.5003721,0.50005865,0.50022274,0.0,0.0,0.5003721
0.5,0.0,0.50479454,0.51010275,0.0,1.0,0.52666664,0.0,0.0,0.95266664,0.50000066,0.50010574,0.50650305,0.5068447,0.50115234,0.0,0.50010574,0.50650305,0.5068447,0.50115234
0.0,0.5,0.0,0.0,0.0,1.0,0.52666664,0.532,0.162,1.0,0.50000066,0.0,0.0,0.0,0.0,0.50000066,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.519863,0.12123287,1.0,0.52666664,0.0,0.0,0.588,0.50000167,0.0,0.0,0.5006354,0.5001145,0.50000167,0.0,0.0,0.5006354,0.5001145
1.0,0.5082192,0.0,0.6498288,0.7013699,0.5,0.0,0.53466666,0.5426667,0.0,0.50000066,0.50004804,0.0,0.0,0.50017965,0.50000066,0.50004804,0.0,0.0,0.50017965
0.0,0.0,0.5,0.50753427,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.50015,0.0,0.50611806,0.0,0.0,0.50015,0.0,0.50611806,0.0
0.0,0.5005137,0.0,0.0,1.0,0.26923078,0.52666664,0.0,0.0,0.57666665,0.0,0.50003517,0.0,0.0,0.0,0.0,0.50003517,0.0,0.0,0.0
0.5,0.5035959,0.0,0.77157533,0.0,0.26923078,0.52666664,0.0,0.561,0.0,0.0,0.5000585,0.5022092,0.0,0.0,0.0,0.5000585,0.5022092,0.0,0.0
0.0,0.5,0.0,0.0,0.5267123,0.26923078,0.533,0.0,0.0,1.0,0.0,0.50010866,0.0,0.0,0.5004213,0.0,0.50010866,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.50547945,0.26923078,0.52666664,0.0,0.0,0.0,0.0,0.5000824,0.0,0.0,0.0,0.0,0.5000824,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.5965753,0.26923078,0.0,0.0,0.532,0.55,0.50005156,0.0,0.0,0.50021696,0.5000066,0.50005156,0.0,0.0,0.50021696,0.5000066
0.0,0.0,1.0,0.44520545,1.0,1.0,0.52666664,0.0,0.0,0.59533334,0.0,0.50009364,0.0,0.5013803,0.0,0.0,0.0,0.0,0.5013803,0.0
0.5,0.0,0.5,0.50753427,0.0,1.0,0.531,0.0,0.0,0.0,0.50000066,0.5001795,0.529052,0.50675094,0.0,0.50000066,0.5001795,0.529052,0.50675094,0.5052579
0.5,0.0,0.0,0.8037671,0.86712325,0.26923078,0.52666664,0.0,0.562,0.672,0.5000034,0.5000384,0.0,0.5039904,0.5005233,0.0,0.5000384,0.0,0.5039904,0.5005233
0.5,0.0,0.0,0.86712325,0.0,1.0,0.52666664,0.0,0.0,0.0,0.0,0.50001234,0.0,0.0,0.0,0.0,0.50001234,0.0,0.0,0.0
0.0,0.0,0.5,0.50410956,0.0,1.0,0.0,0.528,0.0,0.0,0.5000071,0.0,0.0,0.0,0.0,0.5000071,0.0,0.0,0.0,0.0
