0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.5082192,0.51369864,0.0,0.0,0.5,0.0,0.53466666,0.5426667,0.0,0.0,0.0,0.5000561,0.0,0.0,0.0,0.0,0.5000561,0.0,0.50024796
0.0,0.5,0.0,0.0,0.0,1.0,0.52666664,0.0,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.532,0.55866665,0.0,0.5002372,0.0,0.0,0.0,0.0,0.5002372,0.0,0.5080131,0.0
0.5,0.5,0.0,0.0,0.0,0.26923078,0.0,0.53166664,0.552,0.564,0.5316694,0.0,0.0,0.0,0.0,0.5316694,0.0,0.0,0.0,0.0
0.0,0.0,0.50410956,0.0,0.0,0.26923078,0.528,0.0,0.0,0.0,0.0,0.50043243,0.5123765,0.50553083,0.0,0.0,0.50043243,0.5123765,0.50553083,0.0
0.0,0.0,0.0,0.0,0.7013699,0.5,0.0,0.53466666,0.5426667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.5,0.0,0.0,0.0,0.26923078,0.52666664,0.52666664,0.52933335,0.0,0.6460011,0.5002903,0.0,0.50019366,0.0,0.6460011,0.5002903,0.0,0.50019366,0.0
0.0,0.0,0.5,0.51113015,0.0,0.26923078,0.0,0.53166664,0.552,0.564,0.0,0.0,0.50020975,0.0,0.5002887,0.0,0.0,0.50020975,0.0,0.5002887
0.0,0.5,0.0,0.0,0.0,0.26923078,0.5,0.5,1.0,1.0,0.516103,0.5003433,0.0,0.0,0.50633675,0.0,0.5003433,0.0,0.0,0.50633675
0.0,0.5082192,0.5109589,0.0,0.7013699,0.5,0.0,0.53466666,0.5426667,0.0,0.0,0.0,0.5000927,0.0,0.0,0.0,0.0,0.5000927,0.0,0.0
0.5,0.5,0.0,0.0,0.7013699,0.26923078,0.884,0.884,0.0,0.884,0.50107354,0.5000641,0.0,0.0,0.0,0.50107354,0.5000641,0.0,0.0,0.0
0.0,0.0,0.50582194,0.5131849,0.5267123,1.0,0.0,0.546,0.0,0.18199998,0.0,0.0,0.5049929,0.0,0.0,0.0,0.0,0.5049929,0.0,0.0
0.5,1.0,0.0075342655,0.0075342655,1.0,0.26923078,0.794,0.0,0.08866668,1.0,0.0,0.50144845,0.5017194,0.0,0.5019984,0.0,0.50144845,0.5017194,0.0,0.5019984
0.513905,0.5082192,0.0,0.0,0.15136987,1.0,0.0,0.54866666,0.0,0.5833333,0.5708535,0.5003253,0.0,0.50033045,0.50015175,0.5708535,0.5003253,0.0,0.50033045,0.0
0.0,0.0,0.50547945,0.51232874,0.0,0.26923078,0.0,0.546,0.55866665,0.18199998,0.0,0.0,0.505149,0.5020685,0.0,0.6712292,0.0,0.505149,0.5020685,0.0
0.0,0.0,0.50547945,0.51369864,0.5267123,0.26923078,0.0,0.546,0.55866665,0.18199998,0.0,0.0,0.0,0.0,0.0,0.6352657,0.0,0.0,0.0,0.0
0.0,0.0,0.50582194,0.51267123,0.5349315,1.0,0.0,0.546,0.0,0.18199998,0.0,0.0,0.50599504,0.0,0.0,0.0,0.0,0.50599504,0.0,0.0
0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.532,0.55866665,0.5359635,0.50043243,0.0,0.50834596,0.0,0.5359635,0.50043243,0.0,0.50834596,0.0
0.0,0.0,1.0,1.0,1.0,0.26923078,0.0,0.52666664,0.0,0.0,0.0,0.0,0.0,0.0,0.50043297,0.0,0.0,0.0,0.0,0.50043297
0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.532,0.55866665,0.55743426,0.5002282,0.50013304,0.5080065,0.0,0.55743426,0.5002282,0.50013304,0.5080065,0.50029916
0.0,0.0,0.50547945,0.51232874,0.53356165,0.26923078,0.0,0.546,0.55866665,0.18199998,0.0,0.0,0.5048512,0.501451,0.0,0.7243693,0.0,0.5048512,0.501451,0.0
0.0,0.0,0.50547945,0.51369864,0.5273973,0.26923078,0.0,0.546,0.0,0.18199998,0.0,0.0,0.5062541,0.0,0.0,0.0,0.0,0.5062541,0.0,0.0
0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5313333,0.532,0.55866665,0.55152977,0.5001792,0.5001423,0.5079969,0.0,0.55152977,0.5001792,0.5001423,0.5079969,0.0
0.5,0.5010274,0.0,0.0,0.0,1.0,0.52666664,0.0,0.0,0.5913333,0.0,0.5003574,0.0,0.0,0.0,0.0,0.5003574,0.0,0.0,0.0
0.0,0.0,0.5109589,0.65188354,0.0,0.5,0.0,0.53466666,0.5426667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.5,0.0,0.0,0.0,1.0,0.52783334,0.0,0.0,0.564,0.5483092,0.5002983,0.0,0.0,0.0,0.5483092,0.5002983,0.0,0.0,0.0
0.0,0.5082192,0.51369864,0.0,0.0,0.5,0.0,0.53466666,0.5426667,0.0,0.52308106,0.0,0.50005716,0.0,0.50024766,0.52308106,0.0,0.50005716,0.0,0.50024766
0.0,0.0,0.50547945,0.51369864,0.5267123,0.26923078,0.0,0.546,0.562,0.18199998,0.0,0.0,0.0,0.0,0.0,0.65136874,0.0,0.0,0.0,0.0
0.5,0.5,0.0,0.0,0.0,1.0,0.52783334,0.53166664,0.552,0.564,0.53488994,0.5002973,0.0,0.0,0.0,0.53488994,0.5002973,0.0,0.0,0.0
0.0,0.0,1.0,1.0,1.0,0.26923078,0.0,0.52666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.5,0.0,0.0,0.0,0.26923078,0.0,0.53166664,0.552,0.564,0.5322061,0.0,0.0,0.0,0.0,0.5322061,0.0,0.0,0.0,0.0
0.0,0.0,0.50582194,0.5142123,0.5294521,1.0,0.0,0.546,0.56533337,0.18199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.532,0.55866665,0.0,0.50020623,0.0,0.0,0.0,0.0,0.50020623,0.0,0.0,0.0
0.0,0.0,0.50410956,0.51232874,0.5273973,0.26923078,0.0,0.546,0.0,0.18199998,0.0,0.0,0.50569504,0.0,0.0,0.0,0.0,0.50569504,0.0,0.0
0.5,0.5025685,0.0,0.06660956,1.0,1.0,0.0,0.0,0.0,0.5966667,0.5257649,0.5002783,0.0,0.506655,0.0,0.5257649,0.5002783,0.0,0.506655,0.0
0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.532,0.55866665,0.5375738,0.5002092,0.0,0.5080076,0.0,0.5375738,0.5002092,0.0,0.5080076,0.0
0.0,0.0,0.50582194,0.51267123,0.5390411,0.26923078,0.0,0.546,0.5686667,0.18199998,0.0,0.0,0.503945,0.0,0.0,0.65673643,0.0,0.503945,0.0,0.0
0.0,0.5,0.5,0.0,0.75136983,0.26923078,0.52933335,0.07133335,1.0,1.0,0.0,0.0,0.0,0.5096348,0.0,0.0,0.0,0.0,0.5096348,0.0
0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.532,0.55866665,0.0,0.5003844,0.0,0.0,0.0,0.0,0.5003844,0.0,0.50812006,0.0
0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.532,0.55866665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5002976
0.5,0.0,0.0,0.86712325,0.0,1.0,0.52666664,0.0,0.0,0.532,0.50053674,0.500008,0.0,0.50001043,0.5000415,0.50053674,0.500008,0.5000049,0.50001043,0.5000415
0.0,0.0,0.50582194,0.5142123,0.5267123,0.26923078,0.0,0.546,0.5686667,0.18199998,0.0,0.0,0.0,0.50218743,0.0,0.615942,0.0,0.0,0.50218743,0.0
0.5,1.0,0.44520545,0.44520545,0.44520545,1.0,0.0,0.0,0.52666664,0.66466665,0.50107354,0.500019,0.5000675,0.5000635,0.5087515,0.50107354,0.500019,0.5000675,0.5000635,0.5087515
0.0,0.0,0.5,0.5,0.0,0.26923078,0.5323333,0.884,0.884,0.0,0.0,0.0,0.5001921,0.51827455,0.5243062,0.0,0.0,0.5001921,0.51827455,0.5243062
0.0,0.5,0.0,0.0,0.0,1.0,0.52666664,0.0,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5214041,0.0,0.26923078,0.528,0.0,0.0,0.0,0.0,0.5003964,0.5064982,0.0,0.5002738,0.0,0.5003964,0.5064982,0.0,0.0
0.0,0.5,0.0,0.0,0.0,1.0,0.52666664,0.0,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5082192,0.5109589,0.0,0.0,0.5,0.0,0.53466666,0.5426667,0.0,0.50107354,0.0,0.0,0.0,0.0,0.50107354,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.86712325,0.0,1.0,0.52666664,0.0,0.0,0.532,0.50053674,0.500008,0.0,0.50001043,0.5000445,0.50053674,0.500008,0.5000054,0.50001043,0.5000445
0.0,0.0,0.5,0.50547945,0.75,0.26923078,0.0,0.52933335,0.542,0.0,0.0,0.0,0.50669795,0.50868875,0.0,0.0,0.0,0.50669795,0.50868875,0.0
0.0,0.5,0.0,0.0,0.0,0.26923078,0.52933335,0.884,0.0,0.0,0.0,0.50013316,0.5000932,0.0,0.50560564,0.0,0.50013316,0.5000932,0.0,0.50560564
0.5,0.0,0.0,0.86712325,0.0,1.0,0.52666664,0.0,0.0,0.532,0.50053674,0.500008,0.0,0.50001043,0.50004137,0.50053674,0.500008,0.5000051,0.50001043,0.50004137
0.0,0.0,0.90273976,1.0,1.0,0.26923078,0.0,0.52666664,0.0,0.0,0.0,0.0,0.0,0.0,0.5005161,0.0,0.0,0.0,0.0,0.5005161
0.0,0.0,0.50547945,0.51369864,0.5267123,0.26923078,0.0,0.546,0.55866665,0.18199998,0.0,0.0,0.0,0.0,0.0,0.63580245,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.0,0.26923078,0.49800003,0.5,0.5,1.0,0.51502955,0.5001852,0.0,0.0,0.5163219,0.0,0.5001852,0.0,0.0,0.5163219
0.0,0.0,0.50547945,0.51369864,0.5267123,0.26923078,0.0,0.546,0.562,0.18199998,0.0,0.0,0.5048769,0.0,0.0,0.0,0.0,0.5048769,0.0,0.0
0.5,0.0,0.5113014,0.5145548,0.52328765,1.0,0.52666664,0.59066665,0.64933336,0.0,0.0,0.0,0.5142614,0.5071885,0.0,0.6669351,0.0,0.5142614,0.5071885,0.0
0.0,0.5,0.0,0.0,0.0,1.0,0.52666664,0.0,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.51369864,0.0,0.26923078,0.0,0.0,0.52933335,0.0,0.0,0.0,0.5007455,0.0,0.50019085,0.0,0.0,0.5007455,0.0,0.50019085
0.5,0.86712325,0.86712325,0.0,0.0,0.26923078,0.52666664,0.0,0.52666664,0.59066665,0.50053674,0.50001,0.50001436,0.0,0.0,0.50053674,0.50001,0.50001436,0.0,0.0
0.0,0.0,0.50547945,0.51369864,0.0,1.0,0.0,0.546,0.55866665,0.18199998,0.0,0.0,0.0,0.0,0.0,0.6239936,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.51113015,0.0,0.26923078,0.0,0.53166664,0.552,0.564,0.0,0.0,0.5002003,0.0,0.50126034,0.0,0.0,0.5002003,0.0,0.50126034
0.0,0.5,0.0,0.0,0.0,1.0,0.52666664,0.0,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.50582194,0.5131849,0.5267123,1.0,0.0,0.546,0.0,0.18199998,0.0,0.0,0.50495225,0.0,0.0,0.0,0.0,0.50495225,0.0,0.0
0.0,0.0,0.90273976,1.0,1.0,0.26923078,0.0,0.52666664,0.0,0.0,0.0,0.0,0.0,0.0,0.5004555,0.0,0.0,0.0,0.0,0.5004555
0.5,0.0,0.0,0.0,0.0,1.0,0.70266664,0.38533336,0.5,0.5,0.50107354,0.50014615,0.50027233,0.5074593,0.50195795,0.50107354,0.50014615,0.50027233,0.5074593,0.50195795
0.5,0.0,0.0,0.0,0.0,1.0,0.52666664,0.0,0.0,0.596,0.50429416,0.5001712,0.0,0.50044906,0.0,0.50429416,0.5001712,0.0,0.50044906,0.0
0.5,0.0,0.0,0.0,0.5219178,0.26923078,0.52666664,0.0,0.0,0.5833333,0.0,0.5008058,0.0,0.0,0.0,0.5563607,0.5008058,0.540265,0.0,0.0
0.5,0.0,0.0,0.86712325,0.0,1.0,0.52666664,0.0,0.0,0.532,0.50053674,0.500011,0.0,0.5000136,0.5000413,0.50053674,0.500011,0.50000733,0.5000136,0.5000413
0.5,0.5,0.0,0.0,0.0,1.0,0.52666664,0.0,0.0,0.0,0.5874933,0.5007417,0.0,0.0,0.0,0.5874933,0.5007417,0.0,0.0,0.0
0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.532,0.55866665,0.5375738,0.5002092,0.0,0.5080076,0.0,0.5375738,0.5002092,0.0,0.5080076,0.0
0.0,0.0,0.90273976,1.0,1.0,0.26923078,0.0,0.52666664,0.0,0.0,0.0,0.0,0.0,0.0,0.50029916,0.0,0.0,0.0,0.0,0.50029916
0.0,0.0,0.0,0.0,0.5184932,0.26923078,0.52666664,0.0,0.0,0.5966667,0.0,0.50153756,0.0,0.0,0.0,0.0,0.50153756,0.0,0.0,0.0
0.5,0.5010274,0.0,0.0,1.0,1.0,0.52666664,0.0,0.0,0.0,0.0,0.5004765,0.0,0.5184012,0.0,0.0,0.5004765,0.0,0.5184012,0.0
0.0,0.0,0.0,0.5260274,1.0,0.26923078,0.0,0.53333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.51113015,0.0,0.26923078,0.0,0.53166664,0.552,0.564,0.0,0.0,0.5002003,0.0,0.50126034,0.0,0.0,0.5002003,0.0,0.50126034
0.0,0.0,0.5109589,0.64931506,0.0,0.5,0.0,0.53466666,0.5426667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.5061644,0.5212329,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.50840163,0.0,0.5002411,0.0,0.0,0.50840163,0.0,0.5002411
0.0,0.0,0.5109589,0.0,0.0,0.5,0.53466666,0.0,0.5426667,0.0,0.0,0.5002102,0.50009835,0.0,0.0,0.0,0.0,0.50009835,0.0,0.0
0.0,0.0,0.50547945,0.51232874,0.5349315,1.0,0.0,0.546,0.55866665,0.18199998,0.0,0.0,0.5059701,0.5015702,0.0,0.6642512,0.0,0.5059701,0.5015702,0.0
0.0,0.0,0.50547945,0.51232874,0.5363014,0.26923078,0.0,0.546,0.562,0.18199998,0.0,0.0,0.5018235,0.5016138,0.0,0.6486849,0.0,0.5018235,0.5016138,0.0
0.0,0.5082192,0.0,0.0,0.0,1.0,0.53466666,0.53866667,1.0,0.43333334,0.0,0.50014514,0.0,0.5190788,0.0,0.0,0.50014514,0.0,0.5190788,0.0
0.0,0.0,0.86712325,0.86712325,0.0,1.0,0.52666664,0.52666664,0.0,0.0,0.5085883,0.50005805,0.0,0.5003599,0.0,0.5085883,0.50005805,0.0,0.5003599,0.0
0.0,0.0,0.5,0.5027397,0.0,0.26923078,0.0,0.0,0.884,0.0,0.0,0.0,0.50014067,0.5026432,0.5005581,0.0,0.0,0.50014067,0.5026432,0.5005581
0.5,0.5,0.0,0.0,0.0,0.26923078,0.0,0.53166664,0.552,0.564,0.5322061,0.0,0.0,0.0,0.0,0.5322061,0.0,0.0,0.0,0.0
0.5,0.5,0.0,0.0,0.5458904,0.26923078,0.52666664,0.0,0.0,0.61866665,0.50107354,0.50014514,0.0,0.0,0.0,0.50107354,0.50014514,0.0,0.0,0.0
0.5,0.5010274,0.0,0.0,1.0,1.0,0.52666664,0.0,0.0,0.0,0.0,0.5003744,0.0,0.518447,0.0,0.0,0.5003744,0.0,0.518447,0.0
0.5,0.5,0.0,0.0,0.0,0.26923078,0.0,0.53166664,0.552,0.564,0.5322061,0.0,0.0,0.0,0.0,0.5322061,0.0,0.0,0.0,0.0
0.5,0.0034246445,0.0075342655,0.0075342655,1.0,1.0,0.794,0.0,0.14733332,1.0,0.0,0.50144243,0.5017871,0.50816864,0.5019987,0.0,0.50144243,0.5017871,0.50816864,0.5019987
0.5,0.0,0.51575345,0.0,0.86712325,1.0,0.52666664,0.54466665,0.56,0.6426667,0.516103,0.50024223,0.50027126,0.50360245,0.0,0.516103,0.50024223,0.50027126,0.50360245,0.0
0.0,0.0,0.50582194,0.51267123,0.5369863,0.26923078,0.0,0.546,0.5686667,0.18199998,0.0,0.0,0.0,0.50195915,0.0,0.64439076,0.0,0.5019392,0.50195915,0.0
0.0,0.0,0.50547945,0.5130137,0.5280822,0.26923078,0.0,0.546,0.55766666,0.18266666,0.0,0.0,0.5058817,0.0,0.0,0.0,0.0,0.5058817,0.0,0.0
0.5,0.5082192,0.0,0.0,0.530137,1.0,0.53466666,0.54,0.0,0.0,0.5375738,0.5002903,0.5005872,0.50403035,0.0,0.5375738,0.5002903,0.5005872,0.50403035,0.0
0.0,0.0,0.0,0.0,1.0,0.26923078,0.0,0.52933335,0.56166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5005137,0.0,0.0,1.0,0.26923078,0.52666664,0.54066664,0.0,0.0,0.0,0.5003043,0.0,0.0,0.0,0.0,0.5003043,0.0,0.0,0.0
0.0,0.0,0.50547945,0.51369864,0.5294521,0.26923078,0.0,0.546,0.0,0.18199998,0.0,0.0,0.5060573,0.0,0.0,0.0,0.0,0.5060573,0.0,0.0
0.0,0.0,0.50547945,0.51369864,0.5294521,1.0,0.0,0.546,0.562,0.18199998,0.0,0.0,0.0,0.5014717,0.0,0.6583468,0.0,0.5051609,0.5014717,0.0
0.0,0.0,1.0,1.0,1.0,0.26923078,0.0,0.52666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.51369864,0.0,0.26923078,0.52666664,0.0,0.0,0.0,0.0,0.0,0.5004078,0.0,0.0,0.0,0.0,0.5004078,0.0,0.0
0.0,0.5,0.0,0.0,0.0,1.0,0.52666664,0.0,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.5273973,0.26923078,0.52666664,0.0,0.0,0.58266664,0.5735373,0.50044346,0.52604693,0.0,0.0,0.5735373,0.50044346,0.52604693,0.0,0.0
0.5,0.0,0.0,0.86712325,0.0,1.0,0.52666664,0.0,0.0,0.532,0.50053674,0.500013,0.0,0.50003654,0.5002369,0.50053674,0.500013,0.5000675,0.50003654,0.5002369
0.0,0.0,0.5,0.0,0.819863,1.0,0.52933335,0.0,0.0,0.0,0.6293613,0.5007688,0.5769359,0.0,0.5008122,0.6293613,0.5007688,0.5769359,0.0,0.5008122
0.0,0.0,0.5,0.50410956,0.0,0.26923078,0.0,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.50547945,0.51369864,0.5294521,0.26923078,0.0,0.546,0.0,0.18199998,0.0,0.0,0.5060573,0.0,0.0,0.0,0.0,0.5060573,0.0,0.0
0.0,0.0,0.50547945,0.51369864,0.5294521,0.26923078,0.0,0.546,0.0,0.18199998,0.0,0.0,0.5060573,0.0,0.0,0.0,0.0,0.5060573,0.0,0.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.52666664,0.0,0.0,0.0,0.0,0.0,0.0,0.5019726,0.0,0.5001111,0.0,0.0,0.5019726
0.0,0.0,0.50547945,0.5130137,0.5267123,0.26923078,0.0,0.546,0.55833334,0.18199998,0.0,0.0,0.5052601,0.0,0.0,0.0,0.0,0.5052601,0.0,0.0
0.0,0.5,0.0,0.0,0.0,0.26923078,0.52666664,0.52666664,0.0,0.0,0.60466987,0.50066864,0.0,0.0,0.0,0.60466987,0.50066864,0.0,0.0,0.0
0.5,0.5,0.0,0.0,0.6075342,1.0,0.52666664,0.52666664,0.532,0.0,0.6218465,0.5004835,0.0,0.50854164,0.0,0.6218465,0.5004835,0.0,0.50854164,0.0
0.0,0.0,0.5,0.51369864,0.0,0.26923078,0.52666664,0.0,0.0,0.84533334,0.0,0.5010941,0.5004845,0.50052357,0.0,0.0,0.5010941,0.5004845,0.50052357,0.0
0.5,0.95753425,0.20136988,1.0,0.44520545,0.26923078,0.0,0.0,0.52666664,0.5913333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.5,0.0,0.0,0.0,1.0,0.52666664,0.0,0.0,0.5913333,0.53059584,0.50042945,0.0,0.51924944,0.0,0.53059584,0.50042945,0.0,0.51924944,0.0
0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.532,0.55866665,0.0,0.5003844,0.0,0.0,0.0,0.0,0.5003844,0.0,0.50812006,0.0
0.0,0.0,0.50547945,0.51232874,0.5280822,0.26923078,0.0,0.546,0.55833334,0.18199998,0.0,0.0,0.0,0.0,0.0,0.65458935,0.0,0.0,0.0,0.0
